amenities,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,square_meters,price_per_m2,cluster,pca1,pca2,anomaly
"Dishwasher,Parking,Pool",1.0,2.0,Thumbnail,Unknown,1645,434,Austin,TX,30.3054,-97.7497,40.319902,40.79871027464303,1.0,-0.9984472169032604,1.42659170165878,1.0
"Dishwasher,Parking,Pool",1.0,3.0,Thumbnail,Unknown,1026,434,Austin,TX,30.3054,-97.7497,40.319902,25.446490420537234,0.0,-0.4667663728565851,-0.014985631571678029,1.0
"Cable or Satellite,Clubhouse,Gym,Internet Access,Parking,Pool,TV",1.0,2.0,Yes,"Cats,Dogs",827,434,Oklahoma City,OK,35.4718,-97.518,40.319902,20.510962551446678,0.0,-1.0341804204132112,-0.2387375484857117,1.0
Unknown,1.0,1.0,Thumbnail,Cats,1630,435,Miami,FL,25.7603,-80.3005,40.412805,40.333750651557104,0.0,-1.5401354752933103,0.8305026174060884,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",1250,435,Portland,OR,45.5091,-122.6449,40.412805,30.930790376960967,1.0,-1.036115719489443,1.6997596932708707,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",1150,435,Philadelphia,PA,40.0054,-75.1415,40.412805,28.45632714680409,0.0,-1.028896335073332,-0.07108690170856795,1.0
"Cable or Satellite,Gym,Wood Floors",1.0,1.0,Thumbnail,Unknown,1344,436,Framingham,MA,42.2919,-71.4269,40.505708,33.18050878162653,0.0,-1.5759699960593043,0.38279885578593786,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,895,437,Austin,TX,30.3054,-97.7497,40.598611,22.045089178050944,0.0,-2.1212866091885516,-0.07019487030498303,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,View",1.0,1.0,Thumbnail,"Cats,Dogs",1215,438,Minneapolis,MN,44.9855,-93.3023,40.691514,29.8588054501978,0.0,-1.581299529543341,0.8100592584477075,1.0
"Parking,Patio/Deck,Storage,View",1.0,1.0,Thumbnail,"Cats,Dogs",1100,438,Portland,OR,45.5091,-122.6449,40.691514,27.032663370549447,1.0,-1.586992912256985,1.4394288907322834,1.0
"Cable or Satellite,Dishwasher,Elevator,Parking,Pool,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",1040,438,Cincinnati,OH,39.1679,-84.4933,40.691514,25.558154459428568,0.0,-1.0253856384221254,-0.07039116823298903,1.0
Refrigerator,1.0,2.0,Thumbnail,"Cats,Dogs",2995,439,San Francisco,CA,37.7599,-122.4379,40.784417,73.43491020111922,1.0,-0.9496789490443621,5.271216016780186,1.0
"Patio/Deck,Playground,Pool,Refrigerator,Tennis",1.0,3.0,Thumbnail,"Cats,Dogs",949,440,Orlando,FL,28.5163,-81.3644,40.87732,23.21580768993662,0.0,-0.45438216945952625,-0.7372007616496224,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,899,440,Austin,TX,30.3054,-97.7497,40.87732,21.992635525029527,0.0,-1.0116714690715694,-0.2330118509094664,1.0
"Clubhouse,Pool",1.0,2.0,Thumbnail,Unknown,881,440,Austin,TX,30.3054,-97.7497,40.87732,21.552293545662977,0.0,-1.0123501581481944,-0.27219988449910015,1.0
Pool,1.0,0.0,Thumbnail,"Cats,Dogs",879,440,Phoenix,AZ,33.5178,-112.0848,40.87732,21.503366659066693,0.0,-2.1221984790600255,0.3953103893773538,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",835,440,Chattanooga,TN,35.0462,-85.2352,40.87732,20.42697515394845,0.0,-1.573978781801721,-0.5328272975167178,1.0
"Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",740,440,San Antonio,TX,29.4624,-98.5253,40.87732,18.102948040624973,0.0,-1.568166871075097,-0.498176555797979,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",635,440,Colorado Springs,CO,38.8562,-104.772,40.87732,15.534286494320078,0.0,-1.5885514938529646,-0.28840833167639157,1.0
"Dishwasher,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2795,441,San Francisco,CA,37.7599,-122.4379,40.970223,68.22027793209718,1.0,-1.5021925161471512,4.8963336499439345,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,2295,441,San Francisco,CA,37.7599,-122.4379,40.970223,56.01629261329625,1.0,-1.5214523819195103,3.8095077309276872,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",1270,441,Portland,OR,45.5091,-122.6449,40.970223,30.99812270975435,1.0,-1.0224321889060348,1.7162109752468633,1.0
"Clubhouse,Gym,Pool,Storage",1.0,2.0,Thumbnail,Unknown,989,441,Round Rock,TX,30.5118,-97.6873,40.970223,24.139482960588232,0.0,-1.0067067604650242,-0.036885530130677496,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",1195,442,Hillsboro,OR,45.5223,-122.9416,41.063126,29.101535036567846,1.0,-1.5752045420942988,1.638941998849381,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",750,442,Chattanooga,TN,35.0462,-85.2352,41.063126,18.264561738431702,0.0,-1.573720285034078,-0.7233168090348521,1.0
"Gym,Playground,Pool",1.0,2.0,Thumbnail,"Cats,Dogs",535,442,Tyler,TX,32.275,-95.3017,41.063126,13.028720706747949,0.0,-1.0256444684294086,-1.048472173921266,1.0
"Gym,Playground,Pool",1.0,2.0,Thumbnail,"Cats,Dogs",535,442,Tyler,TX,32.275,-95.3017,41.063126,13.028720706747949,0.0,-1.0256444684294086,-1.048472173921266,1.0
Pool,1.0,1.0,Thumbnail,"Cats,Dogs",665,443,Houston,TX,29.7714,-95.4343,41.156029,16.158021465093245,0.0,-1.5664792026589975,-0.7516303163196177,1.0
"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,Unknown,1250,444,Portland,OR,45.5091,-122.6449,41.248931999999996,30.303814896346896,1.0,-1.5687539576502674,1.7403755745705327,1.0
"Dishwasher,Parking,Pool",1.0,1.0,Thumbnail,Unknown,837,444,Austin,TX,30.3054,-97.7497,41.248931999999996,20.29143445459388,0.0,-1.558756993847986,-0.29912994808688537,1.0
Dishwasher,1.0,2.0,Thumbnail,"Cats,Dogs",830,444,Anchorage,AK,61.1723,-149.8414,41.248931999999996,20.121733091174338,1.0,-1.0617572184313488,1.9772882757103325,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,2341,445,Somerville,MA,42.3895,-71.1039,41.341835,56.62544974116412,1.0,-0.9626152420679225,2.4054830246639174,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gated,Parking,Refrigerator,Storage",1.0,0.0,Thumbnail,"Cats,Dogs",1295,445,Portland,OR,45.5091,-122.6449,41.341835,31.324202227598263,1.0,-2.11669861758067,1.91407991721141,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,Cats,1175,445,Chicago,IL,41.8625,-87.6825,41.341835,28.42157344975132,0.0,-1.5626786074623562,0.4431124506626906,1.0
"Cable or Satellite,Dishwasher,Fireplace,Internet Access,Patio/Deck,Pool,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",1530,446,Evanston,IL,42.0454,-87.6964,41.434738,36.92553818006524,1.0,-0.9938914877908219,1.1290663922887445,1.0
"Cable or Satellite,Dishwasher,Elevator,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1325,446,Portland,OR,45.5091,-122.6449,41.434738,31.97799875071009,1.0,-1.5613235603976399,1.8933852872528976,1.0
Parking,1.0,2.0,Thumbnail,"Cats,Dogs",1099,446,Saint Louis,MO,38.6274,-90.304,41.434738,26.52363820907954,0.0,-1.0063552781627991,0.18418315926403883,1.0
"Elevator,Fireplace,Parking,Storage,Wood Floors",1.0,1.0,Thumbnail,"Cats,Dogs",545,446,Cleveland,OH,41.4729,-81.7374,41.434738,13.153214580480753,0.0,-1.586615197149406,-1.1057053215777337,1.0
"Patio/Deck,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2895,447,San Francisco,CA,37.7599,-122.4379,41.527641,69.71260419054383,1.0,-1.4776773721468142,5.053755485739236,1.0
Refrigerator,1.0,0.0,Thumbnail,Unknown,2195,447,San Francisco,CA,37.7599,-122.4379,41.527641,52.85636138108591,1.0,-2.0599549781181037,3.627390734299058,1.0
"Gym,Patio/Deck,Pool,Washer Dryer",1.0,2.0,Thumbnail,Unknown,1684,447,Austin,TX,30.3054,-97.7497,41.527641,40.55130413018163,1.0,-0.9647433169481849,1.434877267671585,1.0
Unknown,1.0,2.0,Thumbnail,Dogs,1335,447,Seattle,WA,47.616,-122.3275,41.527641,32.14726307232332,1.0,-1.0104188451656024,1.87702331905676,1.0
"Dishwasher,Parking,Pool",1.0,1.0,Thumbnail,Unknown,895,447,Georgetown,TX,30.6505,-97.6809,41.527641,21.551910449235486,0.0,-1.551474400956364,-0.17582630353195816,1.0
"Dishwasher,Parking,Patio/Deck",1.0,1.0,Thumbnail,Unknown,775,447,Champaign,IL,40.1145,-88.2723,41.527641,18.662268824756985,0.0,-1.5728811548406791,-0.4561959269056957,1.0
Unknown,1.0,1.0,Thumbnail,Cats,675,447,Dallas,TX,32.8212,-96.7853,41.527641,16.254234137691565,0.0,-1.5647521467280003,-0.6173008564679533,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,2500,448,San Francisco,CA,37.7599,-122.4379,41.620544,60.0664902409733,1.0,-1.4916977279846135,4.194725718477853,1.0
"Gated,Gym,Patio/Deck,Pool,Refrigerator,Storage,TV,Wood Floors",1.0,2.0,Thumbnail,Unknown,1729,448,Austin,TX,30.3054,-97.7497,41.620544,41.541984650657135,1.0,-0.9603063473328114,1.5258456992828568,1.0
Luxury,1.0,2.0,Thumbnail,"Cats,Dogs",1688,448,Austin,TX,30.3054,-97.7497,41.620544,40.556894210705174,1.0,-0.9621153232401096,1.437701582526898,1.0
"Dishwasher,Parking,Storage",1.0,2.0,Thumbnail,"Cats,Dogs",739,448,Kansas City,MO,39.063,-94.5749,41.620544,17.755654515231708,0.0,-1.0191040065655543,-0.45952854425690587,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,950,449,Detroit,MI,42.3882,-83.1122,41.713447,22.774430509183283,0.0,-1.5653879946785803,-0.1768970557222812,1.0
"Parking,Pool",1.0,2.0,Thumbnail,"Cats,Dogs",820,449,Colorado Springs,CO,38.8094,-104.8448,41.713447,19.65792949213715,0.0,-1.0135472129122578,0.008124316779346736,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,3000,450,Sausalito,CA,37.8651,-122.531,41.80635,71.75943367454944,1.0,-2.014817414249283,5.3358859015137705,-1.0
"Cable or Satellite,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1950,450,Baltimore,MD,39.3191,-76.6126,41.80635,46.643631888457136,1.0,-1.5123693634085846,1.6881406601942828,1.0
"Dishwasher,Garbage Disposal,Parking,Refrigerator,Storage",1.0,2.0,Thumbnail,Cats,1818,450,Washington,DC,38.9118,-77.0132,41.80635,43.48621680677696,0.0,-0.9657575362875338,1.3251753886698485,1.0
Parking,1.0,0.0,No,"Cats,Dogs",1795,450,Long Beach,CA,33.7834,-118.1506,41.80635,42.93606114860541,1.0,-2.062700330709541,2.513667784242424,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,1750,450,Oakland,CA,37.7904,-122.2151,41.80635,41.85966964348717,1.0,-2.071793283886674,2.645546998869316,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1535,450,Washington,DC,38.9118,-77.0132,41.80635,36.716910230144464,0.0,-1.5306330511997703,0.799533935560256,1.0
Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",1495,450,Los Angeles,CA,34.0372,-118.2972,41.80635,35.76011778115047,1.0,-2.0768505787624107,1.8818986401992177,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,1475,450,Pittsburgh,PA,40.4448,-79.9725,41.80635,35.28172155665347,0.0,-0.9841518646801102,0.718875996372539,1.0
"Dishwasher,Parking",1.0,1.0,Thumbnail,"Cats,Dogs",1365,450,Chicago,IL,41.8625,-87.6825,41.80635,32.65054232191999,0.0,-1.543749117854365,0.8299783068995169,1.0
"Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",1349,450,Tampa,FL,28.0076,-82.4792,41.80635,32.267825342322396,0.0,-1.520341252173071,0.2675431938562678,1.0
Pool,1.0,1.0,Thumbnail,Unknown,1345,450,Fontana,CA,34.0985,-117.466,41.80635,32.172146097422996,1.0,-1.5318469828514214,1.456651687013051,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator,View",1.0,2.0,Thumbnail,Unknown,1299,450,Minneapolis,MN,44.9855,-93.3023,41.80635,31.071834781079907,1.0,-1.0003571367327213,0.8579955099035476,1.0
"Dishwasher,Elevator,Refrigerator",1.0,0.0,Thumbnail,Unknown,1295,450,Los Angeles,CA,34.0372,-118.2972,41.80635,30.976155536180507,1.0,-2.0859885428756226,1.4532598775308552,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gated,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,Unknown,1225,450,College Station,TX,30.5969,-96.3034,41.80635,29.30176875044102,0.0,-1.5307974837476659,0.4799588852396437,1.0
"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1.0,2.0,Thumbnail,"Cats,Dogs",1225,450,Madison,WI,43.0724,-89.4003,41.80635,29.30176875044102,0.0,-1.0003358346440108,0.532474008088475,1.0
"Gym,Patio/Deck",1.0,2.0,Thumbnail,Unknown,1200,450,Bellevue,WA,47.5988,-122.1507,41.80635,28.703773469819776,1.0,-1.0100394261911552,1.5682526216173713,1.0
"Dishwasher,Parking,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",1199,450,Ann Arbor,MI,42.2711,-83.745,41.80635,28.679853658594926,0.0,-1.0000112683707716,0.2881097048037178,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",1195,450,Bremerton,WA,47.5968,-122.7026,41.80635,28.584174413695525,1.0,-1.562221703259337,1.6546606916625166,1.0
"Cable or Satellite,Parking",1.0,1.0,Thumbnail,Unknown,1195,450,Belleville,NJ,40.7936,-74.1644,41.80635,28.584174413695525,0.0,-1.5493688728486519,0.0375992822092871,1.0
"Clubhouse,Dishwasher,Elevator,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,2.0,Thumbnail,Unknown,1095,450,Milwaukee,WI,43.0531,-87.9659,41.80635,26.192193291210543,0.0,-1.0062108537330667,0.21098423111419634,1.0
"Dishwasher,Gym,Hot Tub,Parking,Patio/Deck,Playground,Pool,Refrigerator,Washer Dryer",1.0,2.0,Thumbnail,Unknown,1073,450,Lynnwood,WA,47.8028,-122.2849,41.80635,25.66595744426385,1.0,-1.016198707551299,1.3055437460973673,1.0
Unknown,1.0,1.0,Thumbnail,Cats,1069,450,Minneapolis,MN,44.9855,-93.3023,41.80635,25.57027819936445,0.0,-1.562811091154956,0.4459433289010707,1.0
Unknown,1.0,3.0,Thumbnail,Unknown,1041,450,Austin,TX,30.3054,-97.7497,41.80635,24.900523485068653,0.0,-0.4348397778407711,-0.04132878203771637,1.0
Unknown,1.0,0.0,Thumbnail,Unknown,1000,450,Portland,OR,45.5091,-122.6449,41.80635,23.919811224849813,1.0,-2.1194549816950214,1.2594844909978935,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",995,450,Detroit,MI,42.3882,-83.1122,41.80635,23.80021216872556,0.0,-1.5614665908502932,-0.08373853756870654,1.0
"Gym,Pool,Tennis,Washer Dryer",1.0,2.0,Thumbnail,Unknown,969,450,Austin,TX,30.3054,-97.7497,41.80635,23.178297076879467,0.0,-0.9900747406135689,-0.11475634053218686,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,900,450,Austin,TX,30.3054,-97.7497,41.80635,21.52783010236483,0.0,-1.5451726339246685,-0.18175431758663196,1.0
"Dishwasher,Parking,Pool",1.0,2.0,Thumbnail,Unknown,897,450,Austin,TX,30.3054,-97.7497,41.80635,21.45607066869028,0.0,-0.9933644076943251,-0.26906629509279734,1.0
"Cable or Satellite,TV",1.0,1.0,Thumbnail,Unknown,884,450,Las Vegas,NV,36.2548,-115.5263,41.80635,21.145113122767235,0.0,-1.5566070502532823,0.46965311559112455,1.0
Dishwasher,1.0,2.0,Thumbnail,"Cats,Dogs",860,450,Anchorage,AK,61.1738,-149.9301,41.80635,20.571037653370837,1.0,-1.0497183867520263,2.026739238819116,1.0
"Cable or Satellite,Clubhouse,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",829,450,Saint Petersburg,FL,27.7873,-82.6772,41.80635,19.829523505400495,0.0,-0.9917769465508433,-0.9279086044488648,1.0
"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator",1.0,2.0,Thumbnail,Unknown,799,450,West Lafayette,IN,40.4969,-86.9659,41.80635,19.111929168655,0.0,-1.0152805938632317,-0.5220237234185545,1.0
"Clubhouse,Dishwasher,Fireplace,Gated,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",790,450,Antioch,TN,36.0402,-86.6385,41.80635,18.89665086763135,0.0,-1.5599016217599069,-0.590565060396905,1.0
"Parking,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",770,450,Kansas City,MO,39.0744,-94.5521,41.80635,18.418254643134354,0.0,-1.5662490928368795,-0.31775087040503397,1.0
Parking,1.0,1.0,Thumbnail,"Cats,Dogs",766,450,Kansas City,MO,39.0744,-94.5521,41.80635,18.322575398234957,0.0,-1.5664318521191436,-0.32632364565840105,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator,Storage",1.0,2.0,Thumbnail,"Cats,Dogs",752,450,Indianapolis,IN,39.7953,-86.1387,41.80635,17.987698041087057,0.0,-1.0161933852814726,-0.6661429795889415,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Tennis",1.0,1.0,Thumbnail,"Cats,Dogs",750,450,Newport News,VA,37.0867,-76.4941,41.80635,17.93985841863736,0.0,-1.5633233697235742,-0.9475342845696413,1.0
"Cable or Satellite,Parking,Refrigerator",1.0,1.0,Thumbnail,Unknown,725,450,Buffalo,NY,42.9112,-78.8171,41.80635,17.341863138016112,0.0,-1.5746163836507123,-0.7750832763893446,1.0
"Gym,Parking,Pool",1.0,1.0,Thumbnail,"Cats,Dogs",719,450,Dallas,TX,32.878,-96.7511,41.80635,17.198344270667015,0.0,-1.5578819200191751,-0.5296182762382384,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",687,450,Pasadena,TX,29.6803,-95.1845,41.80635,16.432910311471822,0.0,-1.0018195074712692,-0.8117754385883251,1.0
Refrigerator,1.0,1.0,Thumbnail,Unknown,675,450,Camden,NJ,39.9382,-75.1008,41.80635,16.145872576773623,0.0,-1.5716645926110007,-1.0723349500388888,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator,Storage",1.0,1.0,Thumbnail,Cats,655,450,Cincinnati,OH,39.1679,-84.4933,41.80635,15.667476352276626,0.0,-1.5714468426590968,-0.8586924734659432,1.0
"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1.0,2.0,Thumbnail,Unknown,650,450,Kansas City,MO,39.0744,-94.5521,41.80635,15.547877296152379,0.0,-1.019786575612765,-0.6558165240721912,1.0
"Dishwasher,Playground,Refrigerator",1.0,3.0,Thumbnail,"Cats,Dogs",635,450,Newport News,VA,37.0867,-76.4941,41.80635,15.189080127779631,0.0,-0.4646871077045879,-1.3557663652362295,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,600,450,Champaign,IL,40.1145,-88.2723,41.80635,14.351886734909888,0.0,-1.5756834508037443,-0.8393999706851061,1.0
"Parking,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",595,450,North Kansas City,MO,39.1478,-94.5689,41.80635,14.232287678785639,0.0,-2.1263177552629413,-0.6094472876817122,1.0
"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",575,450,Manhattan,KS,39.1984,-96.6052,41.80635,13.753891454288642,0.0,-2.1273635742115036,-0.5908184876540776,1.0
Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",500,450,Carbondale,IL,37.7262,-89.2229,41.80635,11.959905612424906,0.0,-1.5761315549516062,-1.0902089787580818,1.0
"Cable or Satellite,Dishwasher,Parking,Patio/Deck,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",490,450,Elizabethtown,KY,37.7059,-85.8628,41.80635,11.720707500176408,0.0,-2.128425484895746,-1.130519415828117,1.0
Refrigerator,1.0,1.0,Thumbnail,Unknown,475,450,Pampa,TX,35.5427,-100.9644,41.80635,11.36191033180366,0.0,-1.5737427024368253,-0.8561244707047897,1.0
"Internet Access,Parking,Pool",1.0,1.0,Thumbnail,Unknown,2525,451,Cambridge,MA,42.3739,-71.1155,41.899253,60.263604222251885,1.0,-1.4881865033247048,2.8322570899805983,1.0
"AC,Cable or Satellite,Clubhouse,Dishwasher,Doorman,Fireplace,Gated,Gym,Internet Access,Parking,Pool,Storage,TV,Washer Dryer",1.0,0.0,Thumbnail,"Cats,Dogs",1818,451,Washington,DC,38.9057,-76.9861,41.899253,43.389795040021355,0.0,-2.0670987126740514,1.479831549293464,1.0
"Basketball,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Tennis",1.0,3.0,Thumbnail,Unknown,1483,451,Weymouth,MA,42.2081,-70.9524,41.899253,35.394425766970116,0.0,-0.4324253753778739,0.431435035845628,1.0
Unknown,1.0,2.0,Thumbnail,Unknown,805,451,Austin,TX,30.3054,-97.7497,41.899253,19.21275302927238,0.0,-0.9958187624943636,-0.4690314940529231,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1796,452,Washington,DC,38.9118,-77.0132,41.992156,42.769892548503584,0.0,-1.513671979815135,1.346792274286638,1.0
"Basketball,Parking,Playground,Pool",1.0,3.0,Thumbnail,Unknown,605,452,Dallas,TX,32.6857,-96.6013,41.992156,14.407452668064959,0.0,-0.4556787165593303,-0.9495784590954702,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,1722,453,Austin,TX,30.3054,-97.7497,42.085059,40.91713403562057,1.0,-1.5002429812978597,1.5625487956762711,1.0
"AC,Parking,Refrigerator",1.0,0.0,Thumbnail,Unknown,1650,453,Los Angeles,CA,33.9966,-118.4305,42.085059,39.206313100333304,1.0,-2.0624960541842072,2.2002415490991685,1.0
"Dishwasher,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",3595,454,San Francisco,CA,37.7599,-122.4379,42.177962,85.23408504185196,1.0,-1.4198860396251216,6.476829715508697,-1.0
Unknown,1.0,1.0,Thumbnail,Cats,950,454,Albany,NY,42.6742,-73.7936,42.177962,22.523610789919154,0.0,-1.5563872614915273,-0.4605993043080887,1.0
"Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Refrigerator",1.0,1.0,Thumbnail,Unknown,1250,455,Portland,OR,45.5091,-122.6449,42.270865,29.571195195556086,1.0,-1.5456511887987763,1.6932625906021828,1.0
"Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,View",1.0,1.0,Thumbnail,"Cats,Dogs",570,455,Tucson,AZ,32.2276,-110.8226,42.270865,13.484465009173576,0.0,-1.556057128762543,-0.46103770682921086,1.0
"Cable or Satellite,Parking,Refrigerator",1.0,0.0,Thumbnail,"Cats,Dogs",550,455,Tucson,AZ,32.2264,-110.9438,42.270865,13.011325886044679,0.0,-2.1089939916542315,-0.41914499623055035,1.0
"AC,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Gated,Gym,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,2.0,Thumbnail,Unknown,1830,456,Torrance,CA,33.8412,-118.3572,42.363768,43.19729066592943,1.0,-0.9421235324592255,2.3978760409883475,1.0
"Basketball,Cable or Satellite,Dishwasher,Elevator,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,2.0,Thumbnail,"Cats,Dogs",1795,456,Torrance,CA,33.8363,-118.333,42.363768,42.37111297559745,1.0,-0.9438754516123616,2.3227045735812153,1.0
"Cable or Satellite,Dishwasher,Internet Access,Parking,Patio/Deck,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",1612,456,Washington,DC,38.9118,-77.0132,42.363768,38.05138390900451,0.0,-0.9609856278651105,0.8512571201963677,1.0
"Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",835,456,Madison,WI,43.0724,-89.4003,42.363768,19.710239183634467,0.0,-1.5595080804676456,-0.2396512578941758,1.0
"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,2.0,Thumbnail,"Cats,Dogs",825,456,Saint George,UT,37.0835,-113.5823,42.363768,19.474188414968186,0.0,-0.9982063796147213,0.2103573570293718,1.0
"Parking,Pool",1.0,1.0,Thumbnail,"Cats,Dogs",825,456,Mesa,AZ,33.4146,-111.766,42.363768,19.474188414968186,0.0,-1.5437499474762397,0.13843751369562535,1.0
Unknown,1.0,1.0,Thumbnail,Unknown,550,456,Berrien Springs,MI,41.9419,-86.3526,42.363768,12.982792276645458,0.0,-1.571820515771107,-0.9654111840685538,1.0
"Cable or Satellite,Internet Access,TV,Washer Dryer",1.0,2.0,Thumbnail,Unknown,1230,457,Boise,ID,43.6046,-116.2475,42.456671,28.970712282175867,1.0,-0.9871407757518738,1.3212706889089605,1.0
